,PLAYER,POS_CFB,YEAR_RECRUITED,RNK_RECRUITED,STAR,247_SCORE,COLLEGE_CFB,HOME_CITY,HOME_STATE,LAT,LNG,YEAR_DRAFTED,DRAFT_RND,DRAFT_PICK,NFL_TEAM,POS_NFL,COLLEGE_NFL
575,Joe Looney,OG,2008,610,3,0.8608,Wake Forest,Lake Worth,FL,26.6159698,-80.0569927,2012,4,117,SFO,G,Wake Forest
576,Tre Mason,RB,2011,262,4,0.8954,Auburn,Lake Worth,FL,26.6159698,-80.0569927,2014,3,75,STL,RB,Auburn
577,Phillip Gaines,CB,2009,1297,3,0.8306,Rice,Converse,TX,29.5180081,-98.3161241,2014,3,87,KAN,DB,Rice
578,Jeremy Sprinkle,TE,2012,617,3,0.8708,Arkansas,White Hall,AR,34.2739862,-92.0909766,2017,5,154,WAS,TE,Arkansas
579,Jamaal Williams,APB,2012,1149,3,0.8335,Brigham Young,Fontana,CA,34.0922335,-117.435048,2017,4,134,GNB,RB,BYU
580,Jerrel Jernigan,ATH,2007,851,3,0.8333,Troy,Attalla,AL,34.0336925,-86.10222948,2011,3,83,NYG,WR,Troy
581,Cyril Richardson,OT,2009,986,3,0.8479,Baylor,Fort Worth,TX,32.753177,-97.3327459,2014,5,153,BUF,G,Baylor
582,Halapoulivaati Vaitai,OT,2012,270,4,0.9086,TCU,Fort Worth,TX,32.753177,-97.3327459,2016,5,164,PHI,T,TCU
583,Timmy Jernigan,DT,2011,11,5,0.9927,Florida State,Lake City,FL,30.1896756,-82.6392899,2014,2,48,BAL,DT,Florida State
584,Christian Kirksey,OLB,2010,944,3,0.8556,Iowa,Saint Louis,MO,38.6337716,-90.2416548,2014,3,71,CLE,LB,Iowa
585,Jehu Chesson,WR,2012,691,3,0.865,Michigan,Saint Louis,MO,38.6337716,-90.2416548,2017,4,139,KAN,WR,Michigan
586,Terry Hawthorne,WR,2009,72,4,0.9664,Illinois,East Saint Louis,IL,38.6244952,-90.1509429,2013,5,150,PIT,DB,Illinois
587,Knile Davis,RB,2009,207,4,0.9127,Arkansas,Missouri City,TX,29.6185669,-95.5377215,2013,3,96,KAN,RB,Arkansas
588,Jake Matthews,OT,2010,38,4,0.981,Texas A&M,Missouri City,TX,29.6185669,-95.5377215,2014,1,6,ATL,T,Texas A&M
589,DeAndre Washington,RB,2011,293,3,0.8876,Texas Tech,Missouri City,TX,29.6185669,-95.5377215,2016,5,143,OAK,RB,Texas Tech
590,Brandon Hughes,OLB,2012,2818,2,0.7333,Fresno State,Moorpark,CA,34.285558,-118.8820414,2009,5,148,SDG,DB,Oregon State
591,Michael Egnew,WR,2008,1417,2,0.7889,Missouri,Plainview,TX,34.1847936,-101.7068417,2012,3,78,MIA,TE,Missouri
592,Sheldon Richardson,DT,2009,28,5,0.9859,Missouri,Visalia,CA,36.3302284,-119.2920585,2013,1,13,NYJ,DT,Missouri
593,Sebastian Tretola,OG,2010,1410,3,0.8337,Nevada,San Bernardino,CA,34.1083449,-117.2897652,2016,6,193,TEN,G,Arkansas
594,Damontae Kazee,ATH,2012,2058,2,0.7782,San Diego State,San Bernardino,CA,34.1083449,-117.2897652,2017,5,149,ATL,CB,San Diego State
595,K.J. Wright,OLB,2007,927,3,0.8333,Mississippi State,Olive Branch,MS,34.9617605,-89.8295315,2011,4,99,SEA,LB,Mississippi State
596,Shon Coleman,OT,2010,99,4,0.9528,Auburn,Olive Branch,MS,34.9617605,-89.8295315,2016,3,76,CLE,T,Auburn
597,Jalen Collins,CB,2011,349,3,0.8772,LSU,Olive Branch,MS,34.9617605,-89.8295315,2015,2,42,ATL,CB,LSU
598,Jeremiah George,OLB,2010,781,3,0.8622,Iowa State,Clearwater,FL,27.9658533,-82.8001026,2014,5,154,NYJ,LB,Iowa State
599,Linval Joseph,OT,2007,931,3,0.8333,East Carolina,Alachua,FL,29.675568,-82.3640109,2010,2,46,NYG,DT,East Carolina
600,Josh LeRibeus,OG,2007,941,3,0.8333,SMU,Richardson,TX,32.9481789,-96.7297206,2012,3,71,WAS,G,SMU
601,Corey Coleman,ATH,2012,154,4,0.9371,Baylor,Richardson,TX,32.9481789,-96.7297206,2016,1,15,CLE,WR,Baylor
602,Trey Caldwell,CB,2012,2729,2,0.7431,Louisiana-Monroe,Richardson,TX,32.9481789,-96.7297206,2016,5,173,CLE,DB,Louisiana-Monroe
603,Dwayne Washington,WR,2012,1277,3,0.8252,Washington,Cerritos,CA,33.8644291,-118.0539323,2016,7,236,DET,RB,Washington
604,Chris Watt,OG,2009,40,4,0.9783,Notre Dame,Glen Ellyn,IL,41.8775293,-88.0670118,2014,3,89,SDG,G,Notre Dame
605,Vincent Brown,WR,2007,1316,3,0.7976,San Diego State,Rancho Cucamonga,CA,34.1033192,-117.5751735,2011,3,82,SDG,WR,San Diego State
606,Randall Telfer,TE,2010,159,4,0.9305,USC,Rancho Cucamonga,CA,34.1033192,-117.5751735,2015,6,198,CLE,TE,USC
607,B.J. Cunningham,WR,2007,987,3,0.8292,Michigan State,Westerville,OH,40.1261743,-82.9290696,2012,6,183,MIA,WR,Michigan State
608,Nick Vannett,TE,2011,197,4,0.9116,Ohio State,Westerville,OH,40.1261743,-82.9290696,2016,3,94,SEA,TE,Ohio State
609,Dalvin Tomlinson,DT,2012,215,4,0.9195,Alabama,McDonough,GA,33.4473361,-84.1468616,2017,2,55,NYG,DT,Alabama
610,D.J. White,CB,2012,443,3,0.8829,Georgia Tech,McDonough,GA,33.4473361,-84.1468616,2016,6,178,KAN,CB,Georgia Tech
611,Stephen Hill,WR,2009,437,3,0.8782,Georgia Tech,Lithonia,GA,33.7123305,-84.1051939,2012,2,43,NYJ,WR,Georgia Tech
612,Kevin Byard,WR,2011,1664,2,0.7788,Middle Tennessee State,Lithonia,GA,33.7123305,-84.1051939,2016,3,64,TEN,S,Middle Tennessee State
613,Breshad Perriman,WR,2011,1724,2,0.7701,UCF,Lithonia,GA,33.7123305,-84.1051939,2015,1,26,BAL,WR,UCF
614,Gerald Hodges,OLB,2009,174,4,0.9207,Penn State,Paulsboro,NJ,39.830391,-75.2404608,2013,4,120,MIN,LB,Penn State
615,Alex McCalister,WDE,2012,519,3,0.8776,Florida,Clemmons,NC,36.0215258,-80.3819984,2016,7,240,PHI,DE,Florida
616,Nick Mondek,ATH,2007,1013,3,0.826,Purdue,Naperville,IL,41.7729107,-88.147867,2012,6,195,HOU,OL,Purdue
617,Trey Flowers,WDE,2011,1369,3,0.808,Arkansas,Huntsville,AL,34.729847,-86.5859011,2015,4,101,NWE,DE,Arkansas
618,Pat Elflein,OG,2012,998,3,0.8419,Ohio State,Pickerington,OH,39.8842304,-82.7535049,2017,3,70,MIN,C,Ohio State
619,Anthony Sherman,ILB,2007,1028,3,0.8243,Connecticut,North Attleboro,MA,41.96282195,-71.34274279,2011,5,136,ARI,RB,Connecticut
620,Daniel Lasco,APB,2011,233,4,0.902,California,The Woodlands,TX,30.1734194,-95.504686,2016,7,237,NOR,RB,California
621,Kevon Seymour,CB,2012,132,4,0.9437,USC,Pasadena,CA,34.1476452,-118.1444779,2016,6,218,BUF,CB,USC
622,Josh Evans,S,2009,494,3,0.8736,Florida,Irvington,NJ,40.7323235,-74.2348684,2013,6,169,JAX,DB,Florida
623,Tahir Whitehead,S,2008,1864,2,0.7444,Temple,Newark,NJ,40.735657,-74.1723667,2012,5,138,DET,LB,Temple
624,James Hanna,TE,2008,292,4,0.8942,Oklahoma,Flower Mound,TX,33.0145673,-97.0969552,2012,6,186,DAL,TE,Oklahoma
625,Josh Carraway,WDE,2012,1911,2,0.7889,TCU,Flower Mound,TX,33.0145673,-97.0969552,2017,7,227,TEN,OLB,TCU
626,David DeCastro,OC,2008,360,3,0.8847,Stanford,Bellevue,WA,47.6144219,-122.1923372,2012,1,24,PIT,G,Stanford
627,Jason Williams,DUAL,2007,1510,2,0.7767,Eastern Michigan,Miamisburg,OH,39.6428362,-84.2866083,2009,3,69,DAL,LB,Western Illinois
628,Mason Foster,OLB,2007,1066,3,0.8198,Washington,Seaside,CA,36.6258085,-121.8170359,2011,3,84,TAM,LB,Washington
629,Terry Poole,OT,2012,2794,2,0.7333,San Diego State,Seaside,CA,36.6258085,-121.8170359,2015,4,130,SEA,G,San Diego State
630,Star Lotulelei,SDE,2007,1069,3,0.8198,Brigham Young,Ephraim,UT,39.3596842,-111.5863052,2013,1,14,CAR,DT,Utah
631,Michael Mauti,OLB,2008,138,4,0.9334,Penn State,Mandeville,LA,30.3582305,-90.0657477,2013,7,213,MIN,LB,Penn State
632,Donovan Smith,OT,2011,164,4,0.9241,Penn State,Owings Mills,MD,39.4010753,-76.796299,2015,2,34,TAM,T,Penn State
633,Joe Schobert,ATH,2012,2185,2,0.7698,Wisconsin,Waukesha,WI,43.0116784,-88.2314813,2016,4,99,CLE,OLB,Wisconsin
634,Tyler Kroft,TE,2011,1006,3,0.8338,Rutgers,Exton,PA,40.0289955,-75.6207651,2015,3,85,CIN,TE,Rutgers
635,Amara Darboh,WR,2012,218,4,0.9188,Michigan,West Des Moines,IA,41.5645337,-93.7595281,2017,3,106,SEA,WR,Michigan
636,Colin Jones,ATH,2007,2195,2,0.7,Duke,Mercersburg,PA,39.8282214,-77.9037226,2011,6,190,SFO,DB,TCU
637,Xavier Su'a-Filo,OT,2009,43,4,0.9774,UCLA,Provo,UT,40.2338438,-111.6585337,2014,2,33,HOU,G,UCLA
638,Bronson Kaufusi,SDE,2010,165,4,0.928,Brigham Young,Provo,UT,40.2338438,-111.6585337,2016,3,70,BAL,DE,BYU
639,Sean Renfree,PRO,2008,310,4,0.8933,Duke,Scottsdale,AZ,33.5091215,-111.8992365,2013,7,249,ATL,QB,Duke
640,Tyeler Davison,DT,2010,1775,3,0.8111,Fresno State,Scottsdale,AZ,33.5091215,-111.8992365,2015,5,154,NOR,DT,Fresno State
641,Jordan Hill,SDE,2009,1520,3,0.8111,Penn State,Harrisburg,PA,40.2663107,-76.8861122,2013,3,87,SEA,DT,Penn State
642,Noah Spence,WDE,2012,5,5,0.9975,Ohio State,Harrisburg,PA,40.2663107,-76.8861122,2016,2,39,TAM,DE,Eastern Kentucky
643,Ryan Kelly,OC,2011,236,4,0.901,Alabama,West Chester,OH,40.2336795,-81.3442776,2016,1,18,IND,C,Alabama
644,Arie Kouandjio,OT,2010,184,4,0.9224,Alabama,Hyattsville,MD,38.9529792,-76.9408758,2015,4,112,WAS,G,Alabama
645,Cyrus Kouandjio,OT,2011,2,5,0.9994,Alabama,Hyattsville,MD,38.9529792,-76.9408758,2014,2,44,BUF,T,Alabama
646,Desmond Trufant,CB,2009,877,3,0.8528,Washington,Tacoma,WA,47.2495798,-122.4398746,2013,1,22,ATL,DB,Washington
647,Scott Crichton,SDE,2010,940,3,0.8556,Oregon State,Tacoma,WA,47.2495798,-122.4398746,2014,3,72,MIN,DE,Oregon State
648,Michael Bowie,OT,2009,525,3,0.8733,Oklahoma State,Sand Springs,OK,36.1394339,-96.1100025,2013,7,242,SEA,T,Oklahoma State
649,Akeem Spence,DT,2009,844,3,0.8542,Illinois,Fort Walton Beach,FL,30.4057552,-86.618842,2013,4,100,TAM,DT,Illinois
650,Deiontrez Mount,WDE,2011,998,3,0.8343,Louisville,Fort Walton Beach,FL,30.4057552,-86.618842,2015,6,177,TEN,OLB,Louisville
651,Brandyn Thompson,WR,2007,1677,2,0.7667,Boise State,Elk Grove,CA,38.4087993,-121.3716178,2011,7,213,WAS,DB,Boise State
652,Jalen Saunders,WR,2010,1471,3,0.8333,Fresno State,Elk Grove,CA,38.4087993,-121.3716178,2014,4,104,NYJ,WR,Oklahoma
653,Arik Armstead,ATH,2012,14,5,0.9917,Oregon,Elk Grove,CA,38.4087993,-121.3716178,2015,1,17,SFO,DT,Oregon
654,Audie Cole,DUAL,2007,1282,3,0.8038,N.C. State,Monroe,MI,41.9145037,-83.3968252,2012,7,210,MIN,LB,North Carolina State
655,Justin Blackmon,WR,2008,722,3,0.8528,Oklahoma State,Ardmore,OK,34.1742611,-97.1436254,2012,1,5,JAX,WR,Oklahoma State
656,Chris Rucker,ATH,2007,1289,3,0.8021,Michigan State,Franklin,MI,42.5222567,-83.3060432,2011,6,188,IND,DB,Michigan State
657,Marcus Maye,OLB,2012,110,4,0.9512,Florida,Melbourne,FL,28.0836269,-80.6081089,2017,2,39,NYJ,S,Florida
658,J.R. Sweezy,SDE,2007,1297,3,0.8007,N.C. State,Mooresville,NC,35.5848596,-80.8100724,2012,7,225,SEA,DT,North Carolina State
659,J.J. Watt,SDE,2007,1320,2,0.7962,Central Michigan,Pewaukee,WI,43.0805651,-88.2612045,2011,1,11,HOU,DE,Wisconsin
660,Derek Watt,OLB,2011,947,3,0.8368,Wisconsin,Pewaukee,WI,43.0805651,-88.2612045,2016,6,198,SDG,FB,Wisconsin
661,Eric Herman,SDE,2008,1884,2,0.7444,Ohio,Toledo,OH,41.6786754,-83.5127283,2013,7,225,NYG,OL,Ohio
662,Jack Mewhort,OC,2009,131,4,0.9384,Ohio State,Toledo,OH,41.6786754,-83.5127283,2014,2,59,IND,T,Ohio State
663,Chris Wormley,SDE,2012,127,4,0.9456,Michigan,Toledo,OH,41.6786754,-83.5127283,2017,3,74,BAL,DE,Michigan
664,Matt Elam,S,2010,16,5,0.9924,Florida,Palm Beach Gardens,FL,26.84176195,-80.13530881,2013,1,32,BAL,DB,Florida
665,Gerald Christian,TE,2010,51,4,0.9731,Florida,Palm Beach Gardens,FL,26.84176195,-80.13530881,2015,7,256,ARI,TE,Louisville
666,Nick O'Leary,TE,2011,27,5,0.9876,Florida State,Palm Beach Gardens,FL,26.84176195,-80.13530881,2015,6,194,BUF,TE,Florida State
667,Jacoby Brissett,PRO,2011,120,4,0.9405,Florida,Palm Beach Gardens,FL,26.84176195,-80.13530881,2016,3,91,NWE,QB,North Carolina State
668,Brandon Burton,CB,2007,1681,2,0.7667,Utah,League City,TX,29.5074538,-95.0949303,2011,5,139,MIN,DB,Southern Utah
669,Cordy Glenn,OT,2008,212,4,0.9108,Georgia,Riverdale,GA,33.5726113,-84.4132594,2012,2,41,BUF,G,Georgia
670,Antonio Garcia,OT,2012,2694,2,0.7475,Troy,Riverdale,GA,33.5726113,-84.4132594,2017,3,85,NWE,T,Troy
671,Jeremy Gallon,ATH,2009,244,4,0.9043,Michigan,Apopka,FL,28.7414145,-81.5344294,2014,7,244,NWE,WR,Michigan
672,K.J. Dillon,S,2012,1293,3,0.8236,West Virginia,Apopka,FL,28.7414145,-81.5344294,2016,5,159,HOU,S,West Virginia
673,Charles Leno,OT,2009,771,3,0.8573,Boise State,San Leandro,CA,37.7249296,-122.1560768,2014,7,246,CHI,T,Boise State
674,Brandon Watts,OLB,2009,671,3,0.8622,Georgia Tech,Sandersville,GA,32.9832812,-82.8116031,2014,7,223,MIN,LB,Georgia Tech
675,Gabe Jackson,OG,2009,1091,3,0.8417,Mississippi State,Liberty,MS,32.9848511,-89.1695102,2014,3,81,OAK,G,Mississippi State
676,Ricardo Allen,CB,2010,569,3,0.8701,Purdue,Daytona Beach,FL,29.2108147,-81.0228331,2014,5,147,ATL,DB,Purdue
677,Leonard Williams,SDE,2012,51,4,0.9758,USC,Daytona Beach,FL,29.2108147,-81.0228331,2015,1,6,NYJ,DE,USC
678,Charone Peake,WR,2011,36,4,0.9786,Clemson,Roebuck,SC,34.8795683,-81.9662139,2016,7,241,NYJ,WR,Clemson
679,Shea McClellin,SDE,2007,1429,2,0.7889,Boise State,Marsing,ID,43.5454359,-116.8131958,2012,1,19,CHI,DE,Boise State
680,Chandler Harnish,DUAL,2007,1433,2,0.7889,Northern Illinois,Ossian,IN,40.880603,-85.1663593,2012,7,253,IND,QB,Northern Illinois
681,Spencer Drango,OT,2011,228,4,0.903,Baylor,Cedar Park,TX,30.5217116,-97.827833,2016,5,168,CLE,G,Baylor
682,Ahmad Dixon,S,2010,55,4,0.9721,Baylor,Waco,TX,31.549333,-97.1466695,2014,7,248,DAL,DB,Baylor
683,Nico Siragusa,OG,2012,982,3,0.8428,San Diego State,Chula Vista,CA,32.6400541,-117.0841955,2017,4,122,BAL,G,San Diego State
684,Pernell McPhee,DT,2007,1447,2,0.7889,N/A,Fulton,MS,34.2739933,-88.4092133,2011,5,165,BAL,DE,Mississippi State
685,Adam Gettis,WDE,2007,1463,2,0.7878,Iowa,New Lenox,IL,41.5119761,-87.9656098,2012,5,141,WAS,G,Iowa
686,Shaq Mason,OG,2011,1172,3,0.8229,Georgia Tech,Columbia,TN,35.6150716,-87.0352831,2015,4,131,NWE,C,Georgia Tech
687,Trevor Davis,WR,2011,1594,2,0.7859,Hawaii,Martinez,CA,38.0103311,-122.1298309,2016,5,163,GNB,WR,California
688,Mike Martin,DT,2008,213,4,0.9107,Michigan,Novi,MI,42.48059,-83.4754913,2012,3,82,TEN,DT,Michigan
689,Morris Claiborne,ATH,2009,540,3,0.8715,LSU,Shreveport,LA,32.5221828,-93.7651944,2012,1,6,DAL,DB,LSU
690,Brandon Wilson,RB,2012,1116,3,0.8358,N/A,Shreveport,LA,32.5221828,-93.7651944,2017,6,207,CIN,RB,Houston
691,Nate Sudfeld,PRO,2012,501,3,0.8786,Indiana,Modesto,CA,37.6390972,-120.9968782,2016,6,187,WAS,QB,Indiana
692,Eric Rowe,S,2011,450,3,0.8665,Utah,Spring,TX,30.0798826,-95.4172549,2015,2,47,PHI,CB,Utah
693,Zach Banner,OT,2012,62,4,0.9703,USC,Lakewood,WA,47.1717649,-122.518458,2017,4,137,IND,T,USC
694,Montori Hughes,DT,2008,955,3,0.8336,Tennessee,Murfreesboro,TN,35.845999,-86.3920452,2013,5,139,IND,DT,Tenn-Martin
695,Jeoffrey Pagan,SDE,2011,68,4,0.9645,Alabama,Asheville,NC,35.6009498,-82.5540161,2014,6,177,HOU,DE,Alabama
696,Robert Turbin,RB,2007,1543,2,0.7674,Utah State,Fremont,CA,37.5482697,-121.9885719,2012,4,106,SEA,RB,Utah State
697,Travis Swanson,OC,2009,764,3,0.859,Arkansas,Humble,TX,29.9988312,-95.2621553,2014,3,76,DET,C,Arkansas
698,Bud Sasser,WR,2010,466,3,0.8764,Missouri,Denton,TX,33.1838787,-97.1413417,2015,6,201,STL,WR,Missouri
699,Mario Edwards,DT,2012,2,5,0.9995,Florida State,Denton,TX,33.1838787,-97.1413417,2015,2,35,OAK,DT,Florida State
700,Jason Spriggs,TE,2012,829,3,0.8529,Indiana,Elkhart,IN,41.6819935,-85.9766671,2016,2,48,GNB,T,Indiana
701,Lache Seastrunk,RB,2010,32,5,0.9841,Oregon,Temple,TX,31.098207,-97.3427847,2014,6,186,WAS,RB,Baylor
702,Tevin Reese,WR,2010,1600,3,0.8273,Baylor,Temple,TX,31.098207,-97.3427847,2014,7,240,SDG,WR,Baylor
703,C.J. Mosley,ILB,2010,78,4,0.9644,Alabama,Theodore,AL,30.547295,-88.18020368,2014,1,17,BAL,LB,Alabama
704,T.J. Yeldon,RB,2012,27,5,0.9876,Alabama,Daphne,AL,30.6035255,-87.9036047,2015,2,36,JAX,RB,Alabama
705,Ryan Anderson,OLB,2012,78,4,0.9634,Alabama,Daphne,AL,30.6035255,-87.9036047,2017,2,49,WAS,OLB,Alabama
706,Mychal Kendricks,OLB,2008,654,3,0.8559,California,Fresno,CA,36.7295295,-119.7088613,2012,2,46,PHI,LB,California
707,T.J. McDonald,S,2009,32,5,0.9838,USC,Fresno,CA,36.7295295,-119.7088613,2013,3,71,STL,DB,USC
708,Eric Kendricks,ILB,2010,778,3,0.8622,UCLA,Fresno,CA,36.7295295,-119.7088613,2015,2,45,MIN,ILB,UCLA
709,Leon McFadden,WR,2009,2050,2,0.7556,San Diego State,Bellflower,CA,33.8825705,-118.1167679,2013,3,68,CLE,DB,San Diego State
710,Shaquille Richardson,CB,2010,787,3,0.8613,Arizona,Los Alamitos,CA,33.8038865,-118.0772433,2014,5,157,PIT,DB,Arizona
711,Kyle Van Noy,ATH,2009,266,4,0.8998,Brigham Young,Reno,NV,39.52927,-119.8136744,2014,2,40,DET,LB,BYU
712,Jameis Winston,DUAL,2012,16,5,0.9915,Florida State,Hueytown,AL,33.4512197,-86.9966606,2015,1,1,TAM,QB,Florida State
713,Tim Fugger,TE,2007,1624,2,0.7667,Vanderbilt,Lombard,IL,41.8800296,-88.0078435,2012,7,214,IND,DE,Vanderbilt
714,Jaleel Johnson,DT,2012,208,4,0.9212,Iowa,Lombard,IL,41.8800296,-88.0078435,2017,4,109,MIN,DT,Iowa
715,Daryl Williams,OT,2010,261,4,0.9033,Oklahoma,Lake Dallas,TX,33.1192875,-97.0255641,2015,4,102,CAR,G,Oklahoma
716,Josh Bush,S,2007,1641,2,0.7667,Wake Forest,Lexington,NC,35.8240265,-80.2533838,2012,6,187,NYJ,DB,Wake Forest
717,Kenjon Barner,RB,2008,531,3,0.8684,Oregon,Riverside,CA,33.9533546,-117.3961623,2013,6,182,CAR,RB,Oregon
718,Alec Ogletree,ILB,2010,19,5,0.9889,Georgia,Newnan,GA,33.3806716,-84.7996573,2013,1,30,STL,LB,Georgia
719,Reshard Cliett,S,2010,1846,3,0.8111,USF,Thomasville,GA,30.8365815,-83.9787808,2015,6,211,HOU,OLB,South Florida
720,Danielle Hunter,WDE,2012,195,4,0.9241,LSU,Katy,TX,29.7857853,-95.8243956,2015,3,88,MIN,DE,LSU
721,Mike Daniels,DT,2007,1673,2,0.7667,Iowa,Blackwood,NJ,39.8023363,-75.0640602,2012,4,132,GNB,DT,Iowa
722,Khalid Wooten,S,2008,2028,2,0.7,Nevada,Rialto,CA,34.1064001,-117.3703235,2013,6,202,TEN,DB,Nevada
723,Mike Harris,APB,2008,1213,3,0.8111,Fresno State,Chino,CA,34.0133561,-117.690075,2012,6,176,JAX,DB,Florida State
724,Obum Gwacham,WR,2009,1999,2,0.7667,Oregon State,Chino,CA,34.0133561,-117.690075,2015,6,209,SEA,DE,Oregon State
725,Ian Silberman,OT,2010,63,4,0.9692,Florida,Orange Park,FL,30.1660736,-81.706484,2015,6,190,SFO,G,Boston College
726,Terrance Ganaway,ATH,2007,1705,2,0.7667,Houston,Dekalb,IL,41.9294736,-88.7503647,2012,6,202,NYJ,RB,Baylor
727,Sio Moore,OLB,2008,2022,2,0.7,Connecticut,Apex,NC,35.7325352,-78.8505516,2013,3,66,OAK,LB,Connecticut
728,Luke Bowanko,OG,2009,665,3,0.8622,Virginia,Clifton,VA,38.780591,-77.38683527,2014,6,205,JAX,C,Virginia
729,Nick Kwiatkoski,S,2011,1375,3,0.8073,West Virginia,Bethel Park,PA,40.3275697,-80.0394977,2016,4,113,CHI,ILB,West Virginia
730,Kelvin Beachum,OG,2007,1731,2,0.7444,SMU,Mexia,TX,31.6798895,-96.482203,2012,7,248,PIT,T,SMU
731,Khalil Mack,ILB,2009,2252,2,0.7,Buffalo,Fort Pierce,FL,27.4467056,-80.3256056,2014,1,5,OAK,LB,Buffalo
732,Malik Jackson,DT,2008,348,3,0.8875,USC,Van Nuys,CA,34.1866581,-118.448729,2012,5,137,DEN,DT,Tennessee
733,Vadal Alexander,OG,2012,167,4,0.9324,LSU,Buford,GA,34.1206564,-84.0043513,2016,7,234,OAK,G,LSU
734,Coty Sensabaugh,CB,2007,1766,2,0.7444,Clemson,Kingsport,TN,36.550238,-82.5594293,2012,4,115,TEN,DB,Clemson
735,Telvin Smith,OLB,2010,151,4,0.9323,Florida State,Valdosta,GA,30.8327022,-83.2784851,2014,5,144,JAX,LB,Florida State
736,Josh Harvey-Clemons,OLB,2012,22,5,0.989,Georgia,Valdosta,GA,30.8327022,-83.2784851,2017,7,230,WAS,S,Louisville
737,Matthew Wells,ATH,2010,325,4,0.8928,Mississippi State,Monticello,MS,31.5536678,-90.1072865,2015,6,178,NWE,LB,Mississippi State
738,Alfred Blue,RB,2010,758,3,0.8622,LSU,Boutte,LA,29.9024284,-90.3881369,2014,6,181,HOU,RB,LSU
739,Garrett Scott,OG,2010,1780,3,0.8111,Marshall,Douglas,GA,33.6995565,-84.7622973,2014,6,199,SEA,OL,Marshall
740,Andre Williams,RB,2010,703,3,0.8639,Boston College,Allentown,PA,40.6022059,-75.4712794,2014,4,113,NYG,RB,Boston College
741,Janoris Jenkins,CB,2008,55,4,0.9744,Florida,Pahokee,FL,26.8200607,-80.6653351,2012,2,39,STL,DB,North Alabama
742,Denard Robinson,ATH,2009,121,4,0.9427,Michigan,Deerfield Beach,FL,26.318342,-80.0996306,2013,5,135,JAX,WR,Michigan
743,Sammie Coates,WR,2011,334,3,0.8795,Auburn,Leroy,AL,31.5046086,-87.9847237,2015,3,87,PIT,WR,Auburn
744,Marquess Wilson,WR,2010,1499,3,0.8333,Washington State,Tulare,CA,36.2516475,-118.852583,2013,7,236,CHI,WR,Washington State
745,Joshua Perry,OLB,2012,133,4,0.9436,Ohio State,Lewis Center,OH,40.1983958,-83.0101843,2016,4,102,SDG,ILB,Ohio State
746,Jimmy Staten,SDE,2009,2007,2,0.7667,Middle Tennessee State,Waycross,GA,31.2135511,-82.3540178,2014,5,172,SEA,DT,Middle Tennessee State
747,Andrus Peat,OT,2012,31,5,0.9849,Stanford,Tempe,AZ,33.4144139,-111.9094474,2015,1,13,NOR,T,Stanford
748,Avery Moss,WDE,2012,799,3,0.8552,Nebraska,Tempe,AZ,33.4144139,-111.9094474,2017,5,167,NYG,DE,Youngstown State
749,Marcus Cooper,WR,2008,941,3,0.8337,Rutgers,Bloomfield,CT,41.826488,-72.7300945,2013,7,252,SFO,DB,Rutgers
750,James Carpenter,OG,2007,1879,2,0.7444,Iowa State,Hephzibah,GA,33.3140311,-82.0967857,2011,1,25,SEA,T,Alabama
751,Terrelle Pryor,DUAL,2008,2,5,0.9997,Ohio State,Jeannette,PA,40.3281247,-79.6153198,2011,3,0,OAK,QB,Ohio State
752,Kawann Short,DT,2008,692,3,0.8556,Purdue,East Chicago,IN,41.6397857,-87.4548466,2013,2,44,CAR,DT,Purdue
753,Cody Core,WR,2012,1694,3,0.8018,Mississippi,Auburn,AL,32.6848205,-85.48827731,2016,6,199,CIN,WR,Mississippi
754,Willie Beavers,OT,2011,1273,3,0.8155,Illinois,Southfield,MI,42.4733689,-83.2218731,2016,4,121,MIN,T,Western Michigan
755,D.J. Alexander,OLB,2010,1245,3,0.8434,Oregon State,Palm Desert,CA,33.7288179,-116.3825711,2015,5,172,KAN,OLB,Oregon State
756,Tavon Austin,WR,2009,183,4,0.9188,West Virginia,Baltimore,MD,39.2908816,-76.610759,2013,1,8,STL,WR,West Virginia
757,Adrian Amos,CB,2011,939,3,0.8378,Penn State,Baltimore,MD,39.2908816,-76.610759,2015,5,142,CHI,FS,Penn State
758,Cyrus Jones,ATH,2012,44,4,0.9788,Alabama,Baltimore,MD,39.2908816,-76.610759,2016,2,60,NWE,CB,Alabama
759,Charles Tapper,WDE,2012,352,4,0.8933,Oklahoma,Baltimore,MD,39.2908816,-76.610759,2016,4,101,DAL,DE,Oklahoma
760,Joey Iosefa,ATH,2009,1975,2,0.7667,Hawaii,Pago Pago,AS,-14.2754786,-170.7048298,2015,7,231,TAM,FB,Hawaii
761,Kyshoen Jarrett,CB,2011,175,4,0.9197,Virginia Tech,East Stroudsburg,PA,40.9995386,-75.1812913,2015,6,181,WAS,SS,Virginia Tech
762,James-Michael Johnson,OLB,2007,2016,2,0.7222,Nevada,Fairfield,CA,38.2493581,-122.0399663,2012,4,120,CLE,LB,Nevada
763,Deone Bucannon,S,2010,526,3,0.8733,Washington State,Fairfield,CA,38.2493581,-122.0399663,2014,1,27,ARI,DB,Washington State
764,Preston Smith,WDE,2011,1668,2,0.7782,Mississippi State,Stone Mountain,GA,33.8062166,-84.1457505,2015,2,38,WAS,DE,Mississippi State
